"","time","lat","long","site.name","Nothofagus","Phyllocladus","Casuarina","Eucalyptus","legendvalues"
"176",-7000,-43.347695,146.837845,"Adamsons Peak",44.3187175860443,2.35737859500236,0.282885431400283,3.53606789250354,50
"177",-7000,-42.679935,146.5912,"Eagle Tarn",28.6574694512216,11.9170298909234,1.29415923820009,6.19414181115254,100
"178",-7000,-42.543611,147.300556,"Yarlington Tier",0.528169014084507,0,0.880281690140845,10.9154929577465,10
"179",-7000,-42.10391,146.18492,"Lake St Clair",13.2874015748032,3.34645669291339,0.492125984251969,3.83858267716535,50
"180",-7000,-41.95905,146.676535,"Camerons Lagoon",10.8974358974359,0.32051282051282,1.92307692307692,9.2948717948718,100
"181",-7000,-41.660375,145.961695,"Dove Lake",16.2513278298071,7.37463766285843,1.37800388676794,4.75453219292479,10
"182",-7000,-41.50787,146.38472,"Granta Pools",1.1214200224791,0.181229249103534,0,2.51796425397235,50
"183",-7000,-41.451255,145.961595,"Paddy's Lake",29.0276913265378,6.48931963968623,0,9.35879789944974,100
"184",-7000,-37.107945,149.137815,"Jacksons Bog",0,0,0.795755968169761,14.0583554376658,10
"185",-7000,-36.516667,149.5,"Bega Swamp",0,0,2.24719101123596,12.3595505617978,50
"186",-7000,-36.416667,148.316667,"Blue Lake",0,0,2.17126263881818,13.1288980551353,100
"187",-7000,-35.70698,148.886415,"Rotten Swamp",0,0,1.19760479041916,10.7784431137725,10
"188",-7000,-35.089675,149.429255,"Lake George",0,0,2.94117647058824,2.94117647058824,50
"189",-7000,-5.78747,145.04318,"Brass Tarn",21.2465630794808,0.505786815013748,0,0,100
"190",-6500,-43.347695,146.837845,"Adamsons Peak",51.9845857418112,3.08285163776493,0.92485549132948,3.08285163776493,10
"191",-6500,-42.679935,146.5912,"Eagle Tarn",23.9943196338545,15.694479938666,1.19763956973259,8.63608290933872,50
"192",-6500,-42.543611,147.300556,"Yarlington Tier",0,0.275103163686382,0.412654745529574,16.2310866574966,100
"193",-6500,-42.10391,146.18492,"Lake St Clair",11.8203309692671,1.97005516154452,0.157604412923562,8.6682427107959,10
"194",-6500,-41.660375,145.961695,"Dove Lake",16.6558813198168,6.27603916330455,0.458462745146399,3.72754064397654,50
"195",-6500,-41.50787,146.38472,"Granta Pools",4.45281613327175,0.723546488623281,0,10.5439208544303,100
"196",-6500,-41.451255,145.961595,"Paddy's Lake",29.8648421904424,6.26367576123544,0,8.33635386278417,10
"197",-6500,-36.516667,149.5,"Bega Swamp",0,0,3.38504936530324,12.9760225669958,50
"198",-6500,-36.416667,148.316667,"Blue Lake",0,0,1.17509206561768,12.8836067403192,100
"199",-6500,-17.36586,145.686125,"Lynch's Crater A",0,0,4.08268733850129,1.24031007751938,10
"200",-6500,-5.82037,145.08903,"Komanimambuno Mire",23.9179954441913,0.227790432801822,0,0,50
"201",-6500,-5.78747,145.04318,"Brass Tarn",22.1590909090909,0.946969696969697,0,0,100
"202",-6000,-43.347695,146.837845,"Adamsons Peak",44.1680960548885,2.74442538593482,0.514579759862779,2.74442538593482,10
"203",-6000,-42.679935,146.5912,"Eagle Tarn",17.3793859649123,13.5964912280702,1.15131578947368,9.81359649122807,50
"204",-6000,-42.10391,146.18492,"Lake St Clair",12.7431254191818,2.2971160295104,0.217974513749162,6.92488262910798,100
"205",-6000,-41.660375,145.961695,"Dove Lake",15.0512589064356,5.95380897525413,0.691267799631215,4.34361407722595,10
"206",-6000,-41.50787,146.38472,"Granta Pools",4.80275894966536,0.903151428426113,0,18.494977258119,50
"207",-6000,-41.451255,145.961595,"Paddy's Lake",23.4285724425878,4.05548284120724,0,9.2574041871088,100
"208",-6000,-37.107945,149.137815,"Jacksons Bog",0,0,0,21.4285714285714,10
"209",-6000,-36.516667,149.5,"Bega Swamp",0,0,3.44110156133879,14.2831894460673,50
"210",-6000,-36.416667,148.316667,"Blue Lake",0,0,2.14282326155014,10.1117066691965,100
"211",-6000,-35.70698,148.886415,"Rotten Swamp",0,0,0,13.3718114304165,10
"212",-6000,-35.089675,149.429255,"Lake George",0,0,0,0,50
"213",-6000,-5.78747,145.04318,"Brass Tarn",19.3065368957934,1.4508238058844,0,0,100
"214",-6000,-4.02063,137.216945,"Ijomba",17.9913916377537,1.14213197969543,0.119568499433136,0,10
"215",-5500,-43.347695,146.837845,"Adamsons Peak",55.6438791732909,2.42448330683625,0.19872813990461,2.02702702702703,50
"216",-5500,-42.679935,146.5912,"Eagle Tarn",13.6725000979438,14.2993369624435,1.15672333565608,8.99335444454378,100
"217",-5500,-42.543611,147.300556,"Yarlington Tier",0.97629009762901,0.278940027894003,0.557880055788006,15.4811715481172,10
"218",-5500,-42.10391,146.18492,"Lake St Clair",19.6286472148541,1.59151193633952,0.442086648983201,9.10698496905393,50
"219",-5500,-41.660375,145.961695,"Dove Lake",18.4014780858459,5.29169877590898,0.710704288052295,4.7045729119788,100
"220",-5500,-41.50787,146.38472,"Granta Pools",6.30752908456898,0.93993842462571,0,16.357105564555,10
"221",-5500,-41.451255,145.961595,"Paddy's Lake",17.7796184232001,4.75302830339681,0,7.35315870859907,50
"222",-5500,-40.52881,144.74945,"Stockyard Swamp",0,1.06382978723404,0,6.52482269503546,100
"223",-5500,-37.107945,149.137815,"Jacksons Bog",0,0,0,21.5909090909091,10
"224",-5500,-36.516667,149.5,"Bega Swamp",0,0,1.44221287875269,14.9045009490299,50
"225",-5500,-36.416667,148.316667,"Blue Lake",0,0,1.22866385209008,12.562830688241,100
"226",-5500,-35.70698,148.886415,"Rotten Swamp",0,0,0.625,20.625,10
"227",-5500,-35.089675,149.429255,"Lake George",0,0,0,6.76190476190476,50
"228",-5500,-17.36586,145.686125,"Lynch's Crater A",0,0,2.04081632653061,3.26530612244898,100
"229",-5500,-5.82037,145.08903,"Komanimambuno Mire",19.1176470588235,0,0,0,10
"230",-5500,-5.78747,145.04318,"Brass Tarn",16.9365498067813,1.96857332984383,0.056785917092561,0,50
"231",-5500,-4.02063,137.216945,"Ijomba",29.4573643410853,3.10077519379845,0.129198966408269,0,100
"232",-5000,-43.347695,146.837845,"Adamsons Peak",76.9957081545064,3.17596566523605,0.543633762517883,2.1173104434907,10
"233",-5000,-42.679935,146.5912,"Eagle Tarn",17.5259008982984,14.7143910313445,0.881843834280472,8.28948919245586,50
"234",-5000,-42.543611,147.300556,"Yarlington Tier",1.19402985074627,0.895522388059702,0.298507462686567,12.5373134328358,100
"235",-5000,-42.10391,146.18492,"Lake St Clair",14.6013448607109,0.768491834774256,0.0960614793467819,9.79827089337176,10
"236",-5000,-41.660375,145.961695,"Dove Lake",15.2055880607611,5.62212397401847,0.581286861281354,3.92611742701325,50
"237",-5000,-41.50787,146.38472,"Granta Pools",7.08181709233236,0.884599081388967,0,12.4430183272613,100
"238",-5000,-41.451255,145.961595,"Paddy's Lake",23.7588322249377,4.16432462396982,0,10.8087584763432,10
"239",-5000,-37.107945,149.137815,"Jacksons Bog",0,0,0.321543408360129,9.64630225080386,50
"240",-5000,-36.516667,149.5,"Bega Swamp",0,0,0.94380488225445,19.3366688331266,100
"241",-5000,-36.416667,148.316667,"Blue Lake",0,0,1.13213283693329,12.4083277172715,10
"242",-5000,-35.70698,148.886415,"Rotten Swamp",0,0,1.19047619047619,18.452380952381,50
"243",-5000,-35.089675,149.429255,"Lake George",0,0,1.5748031496063,5.51181102362205,100
"244",-5000,-5.78747,145.04318,"Brass Tarn",17.2043010752688,1.72043010752688,0,0,10
"245",-5000,-4.02063,137.216945,"Ijomba",15.4529307282416,2.13143872113677,0.532859680284192,0,50
"246",-4500,-43.347695,146.837845,"Adamsons Peak",64.1819941916747,8.22846079380445,0.290416263310745,2.51694094869313,100
"247",-4500,-42.679935,146.5912,"Eagle Tarn",19.8572113479525,14.6196103206705,0.86382531719389,8.58647785810947,10
"248",-4500,-42.543611,147.300556,"Yarlington Tier",1.64319248826291,0.704225352112676,0.469483568075117,25.3521126760563,50
"249",-4500,-42.10391,146.18492,"Lake St Clair",6.21326616288833,1.09151973131822,0.167926112510495,7.05289672544081,100
"250",-4500,-41.660375,145.961695,"Dove Lake",15.6154077656714,5.52787118660294,0.822337359415031,7.24682512660805,10
"251",-4500,-41.50787,146.38472,"Granta Pools",6.33627144581832,0.963767024182493,0,10.6657011862469,50
"252",-4500,-41.451255,145.961595,"Paddy's Lake",31.4405531423066,5.65249556347872,0,9.16186024694991,100
"253",-4500,-41.12666,144.67463,"Sundown Swamp",0.2710027100271,0,0,3.2520325203252,10
"254",-4500,-40.52881,144.74945,"Stockyard Swamp",0,0,0,0.458715596330275,50
"255",-4500,-37.107945,149.137815,"Jacksons Bog",0,0,0.51413881748072,15.1670951156812,100
"256",-4500,-36.516667,149.5,"Bega Swamp",0,0,0.654058554266018,17.0111915723174,10
"257",-4500,-36.416667,148.316667,"Blue Lake",0,0,1.35285678116297,10.597800095648,50
"258",-4500,-35.70698,148.886415,"Rotten Swamp",0,0,0.588235294117647,18.2352941176471,100
"259",-4500,-17.36586,145.686125,"Lynch's Crater A",0,0,2.08333333333333,2.08333333333333,10
