"","time","lat","long","datasetid","samples","taxa","variablename"
"614",-7500,-42.10391,146.18492,15160,0.943396226415094,"SheOak","Casuarina"
"615",-7500,-42.10391,146.18492,15160,17.6100628930818,"Eucalyptus","Eucalyptus"
"616",-7500,-42.10391,146.18492,15160,31.1320754716981,"SouthernBeech","Nothofagus"
"617",-7500,-42.10391,146.18492,15160,13.8364779874214,"CeleryPine","Phyllocladus"
"618",-7000,-42.10391,146.18492,15160,1.70648464163823,"SheOak","Casuarina"
"619",-7000,-42.10391,146.18492,15160,13.3105802047782,"Eucalyptus","Eucalyptus"
"620",-7000,-42.10391,146.18492,15160,46.0750853242321,"SouthernBeech","Nothofagus"
"621",-7000,-42.10391,146.18492,15160,11.6040955631399,"CeleryPine","Phyllocladus"
"622",-6500,-42.10391,146.18492,15160,0.433839479392625,"SheOak","Casuarina"
"623",-6500,-42.10391,146.18492,15160,23.8611713665944,"Eucalyptus","Eucalyptus"
"624",-6500,-42.10391,146.18492,15160,32.5379609544469,"SouthernBeech","Nothofagus"
"625",-6500,-42.10391,146.18492,15160,5.42299349240781,"CeleryPine","Phyllocladus"
"626",-6000,-42.10391,146.18492,15160,0.57200123342584,"SheOak","Casuarina"
"627",-6000,-42.10391,146.18492,15160,19.262000205571,"Eucalyptus","Eucalyptus"
"628",-6000,-42.10391,146.18492,15160,34.6680028779936,"SouthernBeech","Nothofagus"
"629",-6000,-42.10391,146.18492,15160,6.32464795970809,"CeleryPine","Phyllocladus"
"630",-5500,-42.10391,146.18492,15160,1.0183299389002,"SheOak","Casuarina"
"631",-5500,-42.10391,146.18492,15160,20.9775967413442,"Eucalyptus","Eucalyptus"
"632",-5500,-42.10391,146.18492,15160,45.213849287169,"SouthernBeech","Nothofagus"
"633",-5500,-42.10391,146.18492,15160,3.66598778004073,"CeleryPine","Phyllocladus"
"634",-5000,-42.10391,146.18492,15160,0.282485875706215,"SheOak","Casuarina"
"635",-5000,-42.10391,146.18492,15160,28.8135593220339,"Eucalyptus","Eucalyptus"
"636",-5000,-42.10391,146.18492,15160,42.9378531073446,"SouthernBeech","Nothofagus"
"637",-5000,-42.10391,146.18492,15160,2.25988700564972,"CeleryPine","Phyllocladus"
"638",-4500,-42.10391,146.18492,15160,0.638977635782748,"SheOak","Casuarina"
"639",-4500,-42.10391,146.18492,15160,26.8370607028754,"Eucalyptus","Eucalyptus"
"640",-4500,-42.10391,146.18492,15160,23.6421725239617,"SouthernBeech","Nothofagus"
"641",-4500,-42.10391,146.18492,15160,4.15335463258786,"CeleryPine","Phyllocladus"
"642",-3500,-42.10391,146.18492,15160,0.630914826498423,"SheOak","Casuarina"
"643",-3500,-42.10391,146.18492,15160,29.3375394321767,"Eucalyptus","Eucalyptus"
"644",-3500,-42.10391,146.18492,15160,29.6529968454259,"SouthernBeech","Nothofagus"
"645",-3500,-42.10391,146.18492,15160,1.57728706624606,"CeleryPine","Phyllocladus"
"646",-2500,-42.10391,146.18492,15160,0.32258064516129,"SheOak","Casuarina"
"647",-2500,-42.10391,146.18492,15160,33.2258064516129,"Eucalyptus","Eucalyptus"
"648",-2500,-42.10391,146.18492,15160,27.741935483871,"SouthernBeech","Nothofagus"
"649",-2500,-42.10391,146.18492,15160,1.93548387096774,"CeleryPine","Phyllocladus"
"650",-1500,-42.10391,146.18492,15160,0.632911392405063,"SheOak","Casuarina"
"651",-1500,-42.10391,146.18492,15160,32.9113924050633,"Eucalyptus","Eucalyptus"
"652",-1500,-42.10391,146.18492,15160,31.0126582278481,"SouthernBeech","Nothofagus"
"653",-1500,-42.10391,146.18492,15160,1.26582278481013,"CeleryPine","Phyllocladus"
"654",-1000,-42.10391,146.18492,15160,0.280898876404494,"SheOak","Casuarina"
"655",-1000,-42.10391,146.18492,15160,35.9550561797753,"Eucalyptus","Eucalyptus"
"656",-1000,-42.10391,146.18492,15160,26.685393258427,"SouthernBeech","Nothofagus"
"657",-1000,-42.10391,146.18492,15160,0.280898876404494,"CeleryPine","Phyllocladus"
"658",-14500,-37.110052,149.137132,15290,0.75187969924812,"SheOak","Casuarina"
"659",-14500,-37.110052,149.137132,15290,1.8796992481203,"Eucalyptus","Eucalyptus"
"660",-14000,-37.110052,149.137132,15290,1.12781954887218,"SheOak","Casuarina"
"661",-14000,-37.110052,149.137132,15290,8.64661654135338,"Eucalyptus","Eucalyptus"
"662",-13500,-37.110052,149.137132,15290,0.490196078431373,"SheOak","Casuarina"
"663",-13500,-37.110052,149.137132,15290,3.43137254901961,"Eucalyptus","Eucalyptus"
"664",-13000,-37.110052,149.137132,15290,0.581395348837209,"SheOak","Casuarina"
"665",-13000,-37.110052,149.137132,15290,7.55813953488372,"Eucalyptus","Eucalyptus"
"666",-12500,-37.110052,149.137132,15290,0.879765395894428,"SheOak","Casuarina"
"667",-12500,-37.110052,149.137132,15290,12.0234604105572,"Eucalyptus","Eucalyptus"
"668",-12000,-37.110052,149.137132,15290,0.564971751412429,"SheOak","Casuarina"
"669",-12000,-37.110052,149.137132,15290,12.9943502824859,"Eucalyptus","Eucalyptus"
"670",-11500,-37.110052,149.137132,15290,0.78740157480315,"SheOak","Casuarina"
"671",-11500,-37.110052,149.137132,15290,14.9606299212598,"Eucalyptus","Eucalyptus"
"672",-10500,-37.110052,149.137132,15290,0.387596899224806,"SheOak","Casuarina"
"673",-10500,-37.110052,149.137132,15290,9.68992248062016,"Eucalyptus","Eucalyptus"
"674",-10000,-37.110052,149.137132,15290,1.71232876712329,"SheOak","Casuarina"
"675",-10000,-37.110052,149.137132,15290,12.6712328767123,"Eucalyptus","Eucalyptus"
"676",-9500,-37.110052,149.137132,15290,0.760456273764259,"CypressPine","Callitris"
"677",-9500,-37.110052,149.137132,15290,0.380228136882129,"SheOak","Casuarina"
"678",-9500,-37.110052,149.137132,15290,11.0266159695817,"Eucalyptus","Eucalyptus"
"679",-9000,-37.110052,149.137132,15290,20.5479452054795,"Eucalyptus","Eucalyptus"
"680",-8500,-37.110052,149.137132,15290,1.09489051094891,"SheOak","Casuarina"
"681",-8500,-37.110052,149.137132,15290,19.3430656934307,"Eucalyptus","Eucalyptus"
"682",-8000,-37.110052,149.137132,15290,0.357142857142857,"CypressPine","Callitris"
"683",-8000,-37.110052,149.137132,15290,31.0714285714286,"Eucalyptus","Eucalyptus"
"684",-7500,-37.110052,149.137132,15290,27.4368231046931,"Eucalyptus","Eucalyptus"
"685",-7000,-37.110052,149.137132,15290,0.478468899521531,"SheOak","Casuarina"
"686",-7000,-37.110052,149.137132,15290,14.3540669856459,"Eucalyptus","Eucalyptus"
"687",-6000,-37.110052,149.137132,15290,0.706713780918728,"SheOak","Casuarina"
"688",-6000,-37.110052,149.137132,15290,20.8480565371025,"Eucalyptus","Eucalyptus"
"689",-5500,-37.110052,149.137132,15290,0.411522633744856,"SheOak","Casuarina"
"690",-5500,-37.110052,149.137132,15290,14.8148148148148,"Eucalyptus","Eucalyptus"
"691",-5000,-37.110052,149.137132,15290,18.8405797101449,"Eucalyptus","Eucalyptus"
"692",-4500,-37.110052,149.137132,15290,1.88679245283019,"SheOak","Casuarina"
"693",-4500,-37.110052,149.137132,15290,11.3207547169811,"Eucalyptus","Eucalyptus"
"694",-4000,-37.110052,149.137132,15290,0.766283524904214,"SheOak","Casuarina"
"695",-4000,-37.110052,149.137132,15290,31.0344827586207,"Eucalyptus","Eucalyptus"
"696",-3500,-37.110052,149.137132,15290,2.01988306476256,"SheOak","Casuarina"
"697",-3500,-37.110052,149.137132,15290,20.9872267606495,"Eucalyptus","Eucalyptus"
"698",-3000,-37.110052,149.137132,15290,0.778210116731518,"SheOak","Casuarina"
"699",-3000,-37.110052,149.137132,15290,39.6887159533074,"Eucalyptus","Eucalyptus"
"700",-2500,-37.110052,149.137132,15290,0.72992700729927,"SheOak","Casuarina"
"701",-2500,-37.110052,149.137132,15290,38.198814218195,"Eucalyptus","Eucalyptus"
"702",-2000,-37.110052,149.137132,15290,0.363636363636364,"SheOak","Casuarina"
"703",-2000,-37.110052,149.137132,15290,29.7814096016343,"Eucalyptus","Eucalyptus"
"704",-1500,-37.110052,149.137132,15290,1.23488837795743,"SheOak","Casuarina"
"705",-1500,-37.110052,149.137132,15290,23.0469232861134,"Eucalyptus","Eucalyptus"
"706",-1000,-37.110052,149.137132,15290,1.09630142519185,"SheOak","Casuarina"
"707",-1000,-37.110052,149.137132,15290,36.4650049045064,"Eucalyptus","Eucalyptus"
"708",-500,-37.110052,149.137132,15290,1.59706686552324,"SheOak","Casuarina"
"709",-500,-37.110052,149.137132,15290,28.0159913828818,"Eucalyptus","Eucalyptus"
"710",0,-37.110052,149.137132,15290,0.90407747048222,"SheOak","Casuarina"
"711",0,-37.110052,149.137132,15290,25.2945920429306,"Eucalyptus","Eucalyptus"
"712",-1000,-41.27155,147.70406,16209,0.483439009111958,"SheOak","Casuarina"
"713",-1000,-41.27155,147.70406,16209,10.5285866131047,"Eucalyptus","Eucalyptus"
"714",-1000,-41.27155,147.70406,16209,8.58767329408909,"SouthernBeech","Nothofagus"
"715",-1000,-41.27155,147.70406,16209,1.22267066181569,"CeleryPine","Phyllocladus"
"716",-500,-41.27155,147.70406,16209,0.879192358705287,"SheOak","Casuarina"
"717",-500,-41.27155,147.70406,16209,12.980569014315,"Eucalyptus","Eucalyptus"
"718",-500,-41.27155,147.70406,16209,20.4304632649264,"SouthernBeech","Nothofagus"
"719",-500,-41.27155,147.70406,16209,2.5858389938283,"CeleryPine","Phyllocladus"
"720",0,-41.27155,147.70406,16209,0.564881579323118,"SheOak","Casuarina"
"721",0,-41.27155,147.70406,16209,7.56739715887066,"Eucalyptus","Eucalyptus"
"722",0,-41.27155,147.70406,16209,11.4160409820886,"SouthernBeech","Nothofagus"
"723",0,-41.27155,147.70406,16209,1.51208711891621,"CeleryPine","Phyllocladus"
"724",-2500,-42.27431,145.879612,25511,0.709842556469215,"SheOak","Casuarina"
"725",-2500,-42.27431,145.879612,25511,2.18522331646514,"Eucalyptus","Eucalyptus"
"726",-2500,-42.27431,145.879612,25511,20.6258323482813,"SouthernBeech","Nothofagus"
"727",-2500,-42.27431,145.879612,25511,11.8001887341453,"CeleryPine","Phyllocladus"
"728",-2000,-42.27431,145.879612,25511,0.730744121525993,"SheOak","Casuarina"
"729",-2000,-42.27431,145.879612,25511,3.07897190095326,"Eucalyptus","Eucalyptus"
"730",-2000,-42.27431,145.879612,25511,18.7137295662348,"SouthernBeech","Nothofagus"
"731",-2000,-42.27431,145.879612,25511,8.90782977486554,"CeleryPine","Phyllocladus"
"732",-1500,-42.27431,145.879612,25511,0.491853108023531,"SheOak","Casuarina"
"733",-1500,-42.27431,145.879612,25511,3.14114323664744,"Eucalyptus","Eucalyptus"
"734",-1500,-42.27431,145.879612,25511,17.0688065842219,"SouthernBeech","Nothofagus"
"735",-1500,-42.27431,145.879612,25511,8.1987255084051,"CeleryPine","Phyllocladus"
"736",-1000,-42.27431,145.879612,25511,0.638392278182816,"SheOak","Casuarina"
"737",-1000,-42.27431,145.879612,25511,3.26907416412712,"Eucalyptus","Eucalyptus"
"738",-1000,-42.27431,145.879612,25511,17.2007419826071,"SouthernBeech","Nothofagus"
"739",-1000,-42.27431,145.879612,25511,5.45022158335654,"CeleryPine","Phyllocladus"
"740",-500,-42.27431,145.879612,25511,0.790570533962263,"SheOak","Casuarina"
"741",-500,-42.27431,145.879612,25511,6.32122061481519,"Eucalyptus","Eucalyptus"
"742",-500,-42.27431,145.879612,25511,15.2021961137532,"SouthernBeech","Nothofagus"
"743",-500,-42.27431,145.879612,25511,12.2872138767048,"CeleryPine","Phyllocladus"
"744",0,-42.27431,145.879612,25511,0.58493069315958,"SheOak","Casuarina"
"745",0,-42.27431,145.879612,25511,6.9600428501264,"Eucalyptus","Eucalyptus"
"746",0,-42.27431,145.879612,25511,13.6172909185348,"SouthernBeech","Nothofagus"
"747",0,-42.27431,145.879612,25511,13.2928701565652,"CeleryPine","Phyllocladus"
"748",-14500,-41.451456,145.961348,32426,12.8620364131869,"Eucalyptus","Eucalyptus"
"749",-14500,-41.451456,145.961348,32426,4.64131415759711,"SouthernBeech","Nothofagus"
"750",-14500,-41.451456,145.961348,32426,2.70176689139898,"CeleryPine","Phyllocladus"
"751",-14000,-41.451456,145.961348,32426,12.6430540256898,"Eucalyptus","Eucalyptus"
"752",-14000,-41.451456,145.961348,32426,3.12352890323063,"SouthernBeech","Nothofagus"
"753",-14000,-41.451456,145.961348,32426,0.897575767197306,"CeleryPine","Phyllocladus"
"754",-13500,-41.451456,145.961348,32426,12.0259428102862,"Eucalyptus","Eucalyptus"
"755",-13500,-41.451456,145.961348,32426,2.38370086605269,"SouthernBeech","Nothofagus"
"756",-13500,-41.451456,145.961348,32426,2.45978486205503,"CeleryPine","Phyllocladus"
"757",-13000,-41.451456,145.961348,32426,11.5365304846944,"Eucalyptus","Eucalyptus"
"758",-13000,-41.451456,145.961348,32426,10.4572558893772,"SouthernBeech","Nothofagus"
"759",-13000,-41.451456,145.961348,32426,11.2222263465134,"CeleryPine","Phyllocladus"
"760",-12500,-41.451456,145.961348,32426,13.0013451155057,"Eucalyptus","Eucalyptus"
"761",-12500,-41.451456,145.961348,32426,9.59017760778988,"SouthernBeech","Nothofagus"
"762",-12500,-41.451456,145.961348,32426,14.4829057730205,"CeleryPine","Phyllocladus"
"763",-12000,-41.451456,145.961348,32426,14.8557993054207,"Eucalyptus","Eucalyptus"
"764",-12000,-41.451456,145.961348,32426,14.097499946073,"SouthernBeech","Nothofagus"
"765",-12000,-41.451456,145.961348,32426,12.0933152138743,"CeleryPine","Phyllocladus"
"766",-11500,-41.451456,145.961348,32426,17.3802966719123,"Eucalyptus","Eucalyptus"
"767",-11500,-41.451456,145.961348,32426,16.0612286530279,"SouthernBeech","Nothofagus"
"768",-11500,-41.451456,145.961348,32426,12.9757533368304,"CeleryPine","Phyllocladus"
"769",-11000,-41.451456,145.961348,32426,14.051664414205,"Eucalyptus","Eucalyptus"
"770",-11000,-41.451456,145.961348,32426,19.600409059126,"SouthernBeech","Nothofagus"
"771",-11000,-41.451456,145.961348,32426,13.5760073260073,"CeleryPine","Phyllocladus"
"772",-10500,-41.451456,145.961348,32426,14.0011219921499,"Eucalyptus","Eucalyptus"
"773",-10500,-41.451456,145.961348,32426,22.8572762662642,"SouthernBeech","Nothofagus"
"774",-10500,-41.451456,145.961348,32426,1.65204702568479,"CeleryPine","Phyllocladus"
"775",-10000,-41.451456,145.961348,32426,13.1660508861165,"Eucalyptus","Eucalyptus"
"776",-10000,-41.451456,145.961348,32426,27.9962126581409,"SouthernBeech","Nothofagus"
"777",-10000,-41.451456,145.961348,32426,1.86789221416522,"CeleryPine","Phyllocladus"
"778",-9500,-41.451456,145.961348,32426,13.0872483221477,"Eucalyptus","Eucalyptus"
"779",-9500,-41.451456,145.961348,32426,28.3557046979866,"SouthernBeech","Nothofagus"
"780",-9500,-41.451456,145.961348,32426,2.01342281879195,"CeleryPine","Phyllocladus"
"781",-9000,-41.451456,145.961348,32426,13.6518414624402,"Eucalyptus","Eucalyptus"
"782",-9000,-41.451456,145.961348,32426,30.5747041687092,"SouthernBeech","Nothofagus"
"783",-9000,-41.451456,145.961348,32426,4.71042997150357,"CeleryPine","Phyllocladus"
"784",-8500,-41.451456,145.961348,32426,14.6829927075171,"Eucalyptus","Eucalyptus"
"785",-8500,-41.451456,145.961348,32426,30.7461896437246,"SouthernBeech","Nothofagus"
"786",-8500,-41.451456,145.961348,32426,7.16525846866639,"CeleryPine","Phyllocladus"
"787",-8000,-41.451456,145.961348,32426,13.0844686303135,"Eucalyptus","Eucalyptus"
"788",-8000,-41.451456,145.961348,32426,37.4856986535257,"SouthernBeech","Nothofagus"
"789",-8000,-41.451456,145.961348,32426,8.14506779327233,"CeleryPine","Phyllocladus"
"790",-7500,-41.451456,145.961348,32426,11.0009456751079,"Eucalyptus","Eucalyptus"
"791",-7500,-41.451456,145.961348,32426,39.7527290734072,"SouthernBeech","Nothofagus"
"792",-7500,-41.451456,145.961348,32426,9.28831445366304,"CeleryPine","Phyllocladus"
"793",-7000,-41.451456,145.961348,32426,12.8015138613596,"Eucalyptus","Eucalyptus"
"794",-7000,-41.451456,145.961348,32426,39.6456838985155,"SouthernBeech","Nothofagus"
"795",-7000,-41.451456,145.961348,32426,8.92164384353968,"CeleryPine","Phyllocladus"
"796",-6500,-41.451456,145.961348,32426,11.4700305724028,"Eucalyptus","Eucalyptus"
"797",-6500,-41.451456,145.961348,32426,41.087159445397,"SouthernBeech","Nothofagus"
"798",-6500,-41.451456,145.961348,32426,8.60327136743043,"CeleryPine","Phyllocladus"
"799",-6000,-41.451456,145.961348,32426,13.2635733450975,"Eucalyptus","Eucalyptus"
"800",-6000,-41.451456,145.961348,32426,33.7200389267047,"SouthernBeech","Nothofagus"
"801",-6000,-41.451456,145.961348,32426,5.93626533588772,"CeleryPine","Phyllocladus"
"802",-5500,-41.451456,145.961348,32426,10.8343556296783,"Eucalyptus","Eucalyptus"
"803",-5500,-41.451456,145.961348,32426,26.2373691181393,"SouthernBeech","Nothofagus"
"804",-5500,-41.451456,145.961348,32426,7.00329607626568,"CeleryPine","Phyllocladus"
"805",-5000,-41.451456,145.961348,32426,13.8232350838216,"Eucalyptus","Eucalyptus"
"806",-5000,-41.451456,145.961348,32426,30.4108411081208,"SouthernBeech","Nothofagus"
"807",-5000,-41.451456,145.961348,32426,5.34024377091852,"CeleryPine","Phyllocladus"
"808",-4500,-41.451456,145.961348,32426,11.2067657655415,"Eucalyptus","Eucalyptus"
"809",-4500,-41.451456,145.961348,32426,38.2581987055895,"SouthernBeech","Nothofagus"
"810",-4500,-41.451456,145.961348,32426,6.88275076757233,"CeleryPine","Phyllocladus"
"811",-4000,-41.451456,145.961348,32426,12.9969161756273,"Eucalyptus","Eucalyptus"
"812",-4000,-41.451456,145.961348,32426,33.7026194440588,"SouthernBeech","Nothofagus"
"813",-4000,-41.451456,145.961348,32426,4.66898828634664,"CeleryPine","Phyllocladus"
"814",-3500,-41.451456,145.961348,32426,15.9377433012701,"Eucalyptus","Eucalyptus"
"815",-3500,-41.451456,145.961348,32426,24.6063553597676,"SouthernBeech","Nothofagus"
"816",-3500,-41.451456,145.961348,32426,4.36975152800372,"CeleryPine","Phyllocladus"
"817",-3000,-41.451456,145.961348,32426,17.38193161148,"Eucalyptus","Eucalyptus"
"818",-3000,-41.451456,145.961348,32426,14.0214642429336,"SouthernBeech","Nothofagus"
"819",-3000,-41.451456,145.961348,32426,4.15556602549688,"CeleryPine","Phyllocladus"
"820",-2500,-41.451456,145.961348,32426,19.9374117939602,"Eucalyptus","Eucalyptus"
"821",-2500,-41.451456,145.961348,32426,19.1679708446776,"SouthernBeech","Nothofagus"
"822",-2500,-41.451456,145.961348,32426,3.25297828954895,"CeleryPine","Phyllocladus"
"823",-2000,-41.451456,145.961348,32426,18.8832231944618,"Eucalyptus","Eucalyptus"
"824",-2000,-41.451456,145.961348,32426,22.8748044913163,"SouthernBeech","Nothofagus"
"825",-2000,-41.451456,145.961348,32426,3.79493578679086,"CeleryPine","Phyllocladus"
"826",-1500,-41.451456,145.961348,32426,21.8500908506725,"Eucalyptus","Eucalyptus"
"827",-1500,-41.451456,145.961348,32426,26.3138724545193,"SouthernBeech","Nothofagus"
"828",-1500,-41.451456,145.961348,32426,3.24970639721687,"CeleryPine","Phyllocladus"
"829",-1000,-41.451456,145.961348,32426,17.5894480962127,"Eucalyptus","Eucalyptus"
"830",-1000,-41.451456,145.961348,32426,29.5867723091477,"SouthernBeech","Nothofagus"
"831",-1000,-41.451456,145.961348,32426,3.13383825387279,"CeleryPine","Phyllocladus"
"832",-500,-41.451456,145.961348,32426,20.3332713630286,"Eucalyptus","Eucalyptus"
"833",-500,-41.451456,145.961348,32426,27.3147724044588,"SouthernBeech","Nothofagus"
"834",-500,-41.451456,145.961348,32426,2.00146315728283,"CeleryPine","Phyllocladus"
"835",0,-41.451456,145.961348,32426,16.6116493735541,"Eucalyptus","Eucalyptus"
"836",0,-41.451456,145.961348,32426,19.4563320277606,"SouthernBeech","Nothofagus"
"837",0,-41.451456,145.961348,32426,2.8083098559289,"CeleryPine","Phyllocladus"
"838",-11500,-41.662478,145.960078,34553,1.92932588180115,"SheOak","Casuarina"
"839",-11500,-41.662478,145.960078,34553,11.7619466012441,"Eucalyptus","Eucalyptus"
"840",-11500,-41.662478,145.960078,34553,30.7721428374969,"SouthernBeech","Nothofagus"
"841",-11500,-41.662478,145.960078,34553,3.56478556618062,"CeleryPine","Phyllocladus"
"842",-11000,-41.662478,145.960078,34553,1.29911112744906,"SheOak","Casuarina"
"843",-11000,-41.662478,145.960078,34553,10.5813110164266,"Eucalyptus","Eucalyptus"
"844",-11000,-41.662478,145.960078,34553,36.440693570334,"SouthernBeech","Nothofagus"
"845",-11000,-41.662478,145.960078,34553,2.54529917137918,"CeleryPine","Phyllocladus"
"846",-10500,-41.662478,145.960078,34553,1.98105628053854,"SheOak","Casuarina"
"847",-10500,-41.662478,145.960078,34553,9.04633255227533,"Eucalyptus","Eucalyptus"
"848",-10500,-41.662478,145.960078,34553,41.8048048252788,"SouthernBeech","Nothofagus"
"849",-10500,-41.662478,145.960078,34553,4.22843286276719,"CeleryPine","Phyllocladus"
"850",-10000,-41.662478,145.960078,34553,1.42539044605136,"SheOak","Casuarina"
"851",-10000,-41.662478,145.960078,34553,9.9225345998118,"Eucalyptus","Eucalyptus"
"852",-10000,-41.662478,145.960078,34553,39.2677734173236,"SouthernBeech","Nothofagus"
"853",-10000,-41.662478,145.960078,34553,5.48627911872386,"CeleryPine","Phyllocladus"
"854",-9500,-41.662478,145.960078,34553,1.75642563457764,"SheOak","Casuarina"
"855",-9500,-41.662478,145.960078,34553,9.08145831013874,"Eucalyptus","Eucalyptus"
"856",-9500,-41.662478,145.960078,34553,44.253692652231,"SouthernBeech","Nothofagus"
"857",-9500,-41.662478,145.960078,34553,8.2795687612466,"CeleryPine","Phyllocladus"
"858",-9000,-41.662478,145.960078,34553,1.38021502875076,"SheOak","Casuarina"
"859",-9000,-41.662478,145.960078,34553,8.00094220464664,"Eucalyptus","Eucalyptus"
"860",-9000,-41.662478,145.960078,34553,45.042483380061,"SouthernBeech","Nothofagus"
"861",-9000,-41.662478,145.960078,34553,10.5288385019405,"CeleryPine","Phyllocladus"
"862",-8500,-41.662478,145.960078,34553,1.5023400174798,"SheOak","Casuarina"
"863",-8500,-41.662478,145.960078,34553,11.2544668701087,"Eucalyptus","Eucalyptus"
"864",-8500,-41.662478,145.960078,34553,39.6173158247938,"SouthernBeech","Nothofagus"
"865",-8500,-41.662478,145.960078,34553,10.3042059104652,"CeleryPine","Phyllocladus"
"866",-8000,-41.662478,145.960078,34553,1.29166807028102,"SheOak","Casuarina"
"867",-8000,-41.662478,145.960078,34553,8.86630922564915,"Eucalyptus","Eucalyptus"
"868",-8000,-41.662478,145.960078,34553,42.2955986315846,"SouthernBeech","Nothofagus"
"869",-8000,-41.662478,145.960078,34553,13.3448822373503,"CeleryPine","Phyllocladus"
"870",-7500,-41.662478,145.960078,34553,1.43255044894389,"SheOak","Casuarina"
"871",-7500,-41.662478,145.960078,34553,10.931509292165,"Eucalyptus","Eucalyptus"
"872",-7500,-41.662478,145.960078,34553,41.9561972635743,"SouthernBeech","Nothofagus"
"873",-7500,-41.662478,145.960078,34553,14.0613287744435,"CeleryPine","Phyllocladus"
"874",-7000,-41.662478,145.960078,34553,3.01199442288551,"SheOak","Casuarina"
"875",-7000,-41.662478,145.960078,34553,10.3327631297928,"Eucalyptus","Eucalyptus"
"876",-7000,-41.662478,145.960078,34553,35.4600313511205,"SouthernBeech","Nothofagus"
"877",-7000,-41.662478,145.960078,34553,16.0136627215835,"CeleryPine","Phyllocladus"
"878",-6500,-41.662478,145.960078,34553,1.0996659829779,"SheOak","Casuarina"
"879",-6500,-41.662478,145.960078,34553,8.89451455930237,"Eucalyptus","Eucalyptus"
"880",-6500,-41.662478,145.960078,34553,39.9907654011495,"SouthernBeech","Nothofagus"
"881",-6500,-41.662478,145.960078,34553,15.2219940731607,"CeleryPine","Phyllocladus"
"882",-6000,-41.662478,145.960078,34553,2.02483160649609,"SheOak","Casuarina"
"883",-6000,-41.662478,145.960078,34553,10.7414190841445,"Eucalyptus","Eucalyptus"
"884",-6000,-41.662478,145.960078,34553,36.9966012156867,"SouthernBeech","Nothofagus"
"885",-6000,-41.662478,145.960078,34553,14.6412637273622,"CeleryPine","Phyllocladus"
"886",-5500,-41.662478,145.960078,34553,1.53079345453784,"SheOak","Casuarina"
"887",-5500,-41.662478,145.960078,34553,10.3595124590939,"Eucalyptus","Eucalyptus"
"888",-5500,-41.662478,145.960078,34553,40.6889076963597,"SouthernBeech","Nothofagus"
"889",-5500,-41.662478,145.960078,34553,11.6402825261033,"CeleryPine","Phyllocladus"
"890",-5000,-41.662478,145.960078,34553,1.41934261033272,"SheOak","Casuarina"
"891",-5000,-41.662478,145.960078,34553,9.90732250967402,"Eucalyptus","Eucalyptus"
"892",-5000,-41.662478,145.960078,34553,37.8694278616354,"SouthernBeech","Nothofagus"
"893",-5000,-41.662478,145.960078,34553,13.8649976800101,"CeleryPine","Phyllocladus"
"894",-4500,-41.662478,145.960078,34553,1.61548001933951,"SheOak","Casuarina"
"895",-4500,-41.662478,145.960078,34553,14.7015338476523,"Eucalyptus","Eucalyptus"
"896",-4500,-41.662478,145.960078,34553,31.2539852711386,"SouthernBeech","Nothofagus"
"897",-4500,-41.662478,145.960078,34553,10.8721700195497,"CeleryPine","Phyllocladus"
"898",-4000,-41.662478,145.960078,34553,1.19391025641026,"SheOak","Casuarina"
"899",-4000,-41.662478,145.960078,34553,14.2467948717949,"Eucalyptus","Eucalyptus"
"900",-4000,-41.662478,145.960078,34553,29.7716346153846,"SouthernBeech","Nothofagus"
"901",-4000,-41.662478,145.960078,34553,12.9727564102564,"CeleryPine","Phyllocladus"
"902",-3500,-41.662478,145.960078,34553,2.14618723229159,"SheOak","Casuarina"
"903",-3500,-41.662478,145.960078,34553,16.473881912678,"Eucalyptus","Eucalyptus"
"904",-3500,-41.662478,145.960078,34553,19.4844428295843,"SouthernBeech","Nothofagus"
"905",-3500,-41.662478,145.960078,34553,9.03857687536645,"CeleryPine","Phyllocladus"
"906",-3000,-41.662478,145.960078,34553,1.05492536234234,"SheOak","Casuarina"
"907",-3000,-41.662478,145.960078,34553,17.2955439904674,"Eucalyptus","Eucalyptus"
"908",-3000,-41.662478,145.960078,34553,22.3549408171261,"SouthernBeech","Nothofagus"
"909",-3000,-41.662478,145.960078,34553,9.23765466088999,"CeleryPine","Phyllocladus"
"910",-2500,-41.662478,145.960078,34553,1.26937609407929,"SheOak","Casuarina"
"911",-2500,-41.662478,145.960078,34553,16.1412402481973,"Eucalyptus","Eucalyptus"
"912",-2500,-41.662478,145.960078,34553,25.85902506117,"SouthernBeech","Nothofagus"
"913",-2500,-41.662478,145.960078,34553,9.69059255480605,"CeleryPine","Phyllocladus"
"914",-2000,-41.662478,145.960078,34553,0.32258064516129,"SheOak","Casuarina"
"915",-2000,-41.662478,145.960078,34553,20.6451612903226,"Eucalyptus","Eucalyptus"
"916",-2000,-41.662478,145.960078,34553,23.5483870967742,"SouthernBeech","Nothofagus"
"917",-2000,-41.662478,145.960078,34553,8.06451612903226,"CeleryPine","Phyllocladus"
"918",-1500,-41.662478,145.960078,34553,0.964630225080386,"SheOak","Casuarina"
"919",-1500,-41.662478,145.960078,34553,18.3279742765273,"Eucalyptus","Eucalyptus"
"920",-1500,-41.662478,145.960078,34553,25.4019292604502,"SouthernBeech","Nothofagus"
"921",-1500,-41.662478,145.960078,34553,10.9324758842444,"CeleryPine","Phyllocladus"
