"","time","lat","long","site.name","samples","taxa"
"107",-3000,-41.50787,146.38472,"Granta Pools",45.3989376790086,"Eucalyptus"
"108",-3000,-41.451255,145.961595,"Paddy's Lake",21.6285568994544,"Eucalyptus"
"109",-3000,-35.70698,148.886415,"Rotten Swamp",32.6923076923077,"Eucalyptus"
"110",-3000,-27.4986111111111,153.454722222222,"Swallow Lagoon",6.27711461331897,"Eucalyptus"
"111",-2500,-41.660615,145.961125,"Dove Lake",27.7775366578945,"Eucalyptus"
"112",-2500,-41.50787,146.38472,"Granta Pools",54.1977426086804,"Eucalyptus"
"113",-2500,-42.10391,146.18492,"Lake St Clair",56.9060773480663,"Eucalyptus"
"114",-2500,-42.273725,145.88044,"Lake Vera",2.82242858186903,"Eucalyptus"
"115",-2500,-41.451255,145.961595,"Paddy's Lake",26.2267625648117,"Eucalyptus"
"116",-2500,-35.70698,148.886415,"Rotten Swamp",39.4495412844037,"Eucalyptus"
"117",-2500,-27.4986111111111,153.454722222222,"Swallow Lagoon",7.8435198670882,"Eucalyptus"
"118",-2000,-41.660615,145.961125,"Dove Lake",32.9981565275683,"Eucalyptus"
"119",-2000,-41.50787,146.38472,"Granta Pools",51.2903220333666,"Eucalyptus"
"120",-2000,-42.273725,145.88044,"Lake Vera",3.84153399443344,"Eucalyptus"
"121",-2000,-41.451255,145.961595,"Paddy's Lake",25.9376074284684,"Eucalyptus"
"122",-2000,-35.70698,148.886415,"Rotten Swamp",42.2018348623853,"Eucalyptus"
"123",-2000,-27.4986111111111,153.454722222222,"Swallow Lagoon",11.7531117201361,"Eucalyptus"
"124",-1500,-41.660615,145.961125,"Dove Lake",33.6651583710407,"Eucalyptus"
"125",-1500,-41.50787,146.38472,"Granta Pools",55.8515872340994,"Eucalyptus"
"126",-1500,-42.10391,146.18492,"Lake St Clair",55.3191489361702,"Eucalyptus"
"127",-1500,-42.273725,145.88044,"Lake Vera",3.85186162432525,"Eucalyptus"
"128",-1500,-41.451255,145.961595,"Paddy's Lake",31.2391182722658,"Eucalyptus"
"129",-1500,-27.4986111111111,153.454722222222,"Swallow Lagoon",26.890966100485,"Eucalyptus"
"130",-1000,-41.660615,145.961125,"Dove Lake",28.8922764227642,"Eucalyptus"
"131",-1000,-41.50787,146.38472,"Granta Pools",44.2179070522084,"Eucalyptus"
"132",-1000,-42.10391,146.18492,"Lake St Clair",56.8888888888889,"Eucalyptus"
"133",-1000,-42.273725,145.88044,"Lake Vera",4.03474295714207,"Eucalyptus"
"134",-1000,-41.451255,145.961595,"Paddy's Lake",26.3907532652045,"Eucalyptus"
"135",-1000,-41.27155,147.70406,"Ringarooma River",8.59851325009282,"Southern Beech"
"136",-1000,-41.27155,147.70406,"Ringarooma River",10.5419876021723,"Eucalyptus"
"137",-1000,-35.70698,148.886415,"Rotten Swamp",33.0357142857143,"Eucalyptus"
"138",-1000,-27.4986111111111,153.454722222222,"Swallow Lagoon",25.7742427316899,"Eucalyptus"
"139",-500,-41.660615,145.961125,"Dove Lake",41.0576379810623,"Eucalyptus"
"140",-500,-41.50787,146.38472,"Granta Pools",44.8427305016899,"Eucalyptus"
"141",-500,-42.273725,145.88044,"Lake Vera",7.6739209416148,"Eucalyptus"
"142",-500,-41.451255,145.961595,"Paddy's Lake",29.6475106975699,"Eucalyptus"
"143",-500,-41.27155,147.70406,"Ringarooma River",20.4758364670689,"Southern Beech"
"144",-500,-41.27155,147.70406,"Ringarooma River",13.0133395302902,"Eucalyptus"
"145",-500,-35.70698,148.886415,"Rotten Swamp",28.7976037655113,"Eucalyptus"
"146",-500,-27.4986111111111,153.454722222222,"Swallow Lagoon",22.3013422791098,"Eucalyptus"
"147",0,-41.660615,145.961125,"Dove Lake",28.4234596095401,"Eucalyptus"
"148",0,-41.50787,146.38472,"Granta Pools",36.5302897277345,"Eucalyptus"
"149",0,-42.273725,145.88044,"Lake Vera",8.10658778779765,"Eucalyptus"
"150",0,-41.451255,145.961595,"Paddy's Lake",21.7434332766141,"Eucalyptus"
"151",0,-41.27155,147.70406,"Ringarooma River",11.4364096521047,"Southern Beech"
"152",0,-41.27155,147.70406,"Ringarooma River",7.5811133136581,"Eucalyptus"
"153",0,-35.70698,148.886415,"Rotten Swamp",11.6681920964789,"Eucalyptus"
"154",0,-27.4986111111111,153.454722222222,"Swallow Lagoon",12.7745525883071,"Eucalyptus"
